CustomerID,Recency,Frequency,Monetary,Is_Churned
106019,178,7,13.0,0
106020,74,5,10.0,0
106021,71,8,18.0,0
106022,114,3,4.0,0
106023,320,2,3.0,1
106024,282,4,6.0,0
106025,148,4,5.0,0
106026,126,6,13.0,0
106027,433,9,13.0,1
106028,61,4,12.0,0
106029,100,4,8.0,0
106030,46,3,6.0,0
106031,505,5,9.0,1
106032,270,7,15.0,0
106033,101,3,7.0,0
106034,137,6,10.0,0
106035,161,5,7.0,0
106036,127,1,2.0,0
106038,82,5,9.0,0
106039,479,1,3.0,1
106040,191,3,5.0,0
106041,266,6,17.0,0
106042,322,2,3.0,1
106043,105,5,6.0,0
106044,128,2,3.0,0
106045,57,5,7.0,0
106046,561,2,5.0,1
106047,145,8,19.0,0
106048,75,5,11.0,0
106049,314,2,4.0,1
106050,243,6,12.0,0
106051,442,2,3.0,1
106052,151,5,14.0,0
106053,194,2,3.0,0
106054,11,10,21.0,0
106055,485,4,8.0,1
106056,206,6,10.0,0
106057,350,5,10.0,1
106058,158,3,6.0,0
106059,60,4,8.0,0
106060,123,5,6.0,0
106061,533,2,4.0,1
106062,160,8,21.0,0
106063,200,5,12.0,0
106064,184,7,12.0,0
106065,320,5,6.0,1
106066,446,4,9.0,1
106067,126,3,4.0,0
106068,38,6,11.0,0
106069,202,10,19.0,0
106070,163,4,7.0,0
106071,6,6,13.0,0
106072,122,3,4.0,0
106073,122,9,15.0,0
106074,107,4,8.0,0
106075,34,10,27.0,0
106076,97,10,28.0,0
106077,75,9,28.0,0
106078,576,2,2.0,1
106079,319,3,11.0,1
106080,22,4,6.0,0
106082,80,6,9.0,0
106083,106,2,6.0,0
106084,125,11,15.0,0
106085,58,4,8.0,0
106086,2,5,11.0,0
106087,21,5,12.0,0
106088,868,1,4.0,1
106089,438,3,8.0,1
106090,55,5,12.0,0
106091,298,6,10.0,1
106092,662,3,6.0,1
106093,2,3,6.0,0
106094,26,6,7.0,0
106095,95,4,5.0,0
106096,407,3,6.0,1
106097,327,5,10.0,1
106098,3,6,9.0,0
106099,223,3,5.0,0
106100,613,3,7.0,1
106101,6,7,15.0,0
106102,339,4,5.0,1
106103,191,10,22.0,0
106104,221,4,9.0,0
106105,250,5,13.0,0
106106,53,2,5.0,0
106107,192,1,1.0,0
106108,207,2,2.0,0
106109,83,5,7.0,0
106111,174,4,8.0,0
106112,204,4,7.0,0
106113,85,11,26.0,0
106114,436,5,12.0,1
106115,175,4,7.0,0
106116,154,6,12.0,0
106117,432,3,7.0,1
106118,744,1,1.0,1
106119,170,5,11.0,0
106120,12,6,10.0,0
106121,167,7,14.0,0
106122,26,6,8.0,0
106123,488,3,7.0,1
106124,315,6,9.0,1
106125,259,5,9.0,0
106126,87,6,8.0,0
106127,372,4,10.0,1
106128,277,9,19.0,0
106129,397,6,8.0,1
106130,82,4,8.0,0
106131,449,9,12.0,1
106132,264,5,11.0,0
106133,133,9,18.0,0
106134,117,5,7.0,0
106135,156,6,9.0,0
106136,23,7,18.0,0
106137,1,3,4.0,0
106138,93,7,13.0,0
106139,615,2,2.0,1
106140,90,3,4.0,0
106141,391,5,8.0,1
106142,162,6,14.0,0
106143,109,4,10.0,0
106144,71,4,7.0,0
106145,115,3,3.0,0
106146,104,6,17.0,0
106147,90,5,6.0,0
106148,169,6,11.0,0
106149,4,5,11.0,0
106150,25,10,16.0,0
106151,252,4,10.0,0
106152,11,4,8.0,0
106153,10,4,12.0,0
106154,167,7,15.0,0
106155,65,5,11.0,0
106156,38,5,8.0,0
106157,174,7,11.0,0
106158,123,7,13.0,0
106159,205,5,9.0,0
106160,135,6,7.0,0
106161,257,5,14.0,0
106162,10,5,8.0,0
106163,20,12,20.0,0
106164,255,4,5.0,0
106165,166,3,7.0,0
106166,328,4,4.0,1
106167,115,5,8.0,0
106168,26,8,13.0,0
106169,124,7,10.0,0
106170,352,2,7.0,1
106171,260,8,15.0,0
106172,422,4,5.0,1
106173,40,6,16.0,0
106174,179,5,8.0,0
106175,440,5,6.0,1
106176,226,9,20.0,0
106177,126,4,7.0,0
106178,386,2,3.0,1
106179,23,7,9.0,0
106180,221,5,8.0,0
106181,127,8,12.0,0
106182,131,7,11.0,0
106183,298,5,7.0,1
106184,755,3,3.0,1
106185,391,5,9.0,1
106186,115,4,11.0,0
106187,419,3,3.0,1
106188,375,6,11.0,1
106189,246,4,10.0,0
106190,90,6,19.0,0
106191,470,1,2.0,1
106192,208,6,10.0,0
106193,52,4,9.0,0
106194,431,2,6.0,1
106195,182,2,3.0,0
106196,131,3,3.0,0
106197,156,7,11.0,0
106198,182,3,4.0,0
106199,159,2,3.0,0
106200,99,8,11.0,0
106201,17,8,20.0,0
106202,27,5,9.0,0
106203,325,5,6.0,1
106204,95,5,8.0,0
106205,321,4,10.0,1
106206,91,4,8.0,0
106207,107,6,14.0,0
106208,197,3,6.0,0
106209,356,2,5.0,1
106210,878,2,2.0,1
106211,336,5,7.0,1
106212,50,5,11.0,0
106213,216,5,9.0,0
106214,250,3,11.0,0
106215,275,6,10.0,0
106216,36,11,21.0,0
106217,9,6,12.0,0
106218,156,2,3.0,0
106219,611,2,6.0,1
106220,238,8,14.0,0
106221,371,1,2.0,1
106222,839,1,5.0,1
106223,325,4,9.0,1
106224,481,4,9.0,1
106225,293,4,7.0,1
106226,458,2,6.0,1
106227,525,4,14.0,1
106228,82,5,10.0,0
106229,25,8,13.0,0
106230,357,2,8.0,1
106231,296,3,6.0,1
106232,172,4,7.0,0
106233,500,3,10.0,1
106234,234,3,8.0,0
106235,124,5,11.0,0
106236,169,5,5.0,0
106237,239,6,14.0,0
106238,562,2,5.0,1
106239,148,5,11.0,0
106240,247,14,27.0,0
106241,139,6,13.0,0
106242,261,5,6.0,0
106243,59,11,22.0,0
106244,260,5,8.0,0
106245,160,6,16.0,0
106246,166,8,11.0,0
106247,360,3,4.0,1
106248,13,7,14.0,0
106249,38,11,24.0,0
106250,355,5,9.0,1
106251,181,7,19.0,0
106252,25,6,11.0,0
106253,22,10,19.0,0
106254,52,6,10.0,0
106255,111,4,5.0,0
106256,221,4,11.0,0
106257,127,4,8.0,0
106258,361,2,6.0,1
106259,94,6,13.0,0
106260,44,6,12.0,0
106261,246,7,15.0,0
106262,25,9,15.0,0
106263,566,2,5.0,1
106264,311,3,6.0,1
106265,133,5,10.0,0
106266,600,3,3.0,1
106267,210,5,9.0,0
106268,80,6,7.0,0
106269,37,4,7.0,0
106270,528,5,15.0,1
106271,17,7,13.0,0
106272,602,2,2.0,1
106273,133,5,10.0,0
106274,178,7,11.0,0
106275,18,7,12.0,0
106276,57,1,1.0,0
106277,453,2,6.0,1
106278,173,5,6.0,0
106279,279,3,6.0,0
106280,39,7,13.0,0
106281,14,4,4.0,0
106282,17,6,7.0,0
106283,81,7,9.0,0
106284,106,7,19.0,0
106285,246,9,18.0,0
106286,140,7,17.0,0
106287,757,1,2.0,1
106288,111,8,17.0,0
106289,825,2,4.0,1
106290,87,9,9.0,0
106291,246,5,10.0,0
106292,386,3,5.0,1
106293,309,6,19.0,1
106294,143,4,7.0,0
106295,665,5,8.0,1
106296,68,6,7.0,0
106297,138,6,9.0,0
106298,369,2,3.0,1
106299,242,2,4.0,0
106300,198,3,3.0,0
106301,151,4,9.0,0
106302,122,12,30.0,0
106303,175,4,4.0,0
106304,175,7,14.0,0
106305,21,5,8.0,0
106306,64,10,21.0,0
106307,216,4,10.0,0
106308,69,5,14.0,0
106309,49,4,10.0,0
106310,213,3,9.0,0
106311,80,7,13.0,0
106312,487,4,7.0,1
106313,356,6,13.0,1
106314,246,6,12.0,0
106315,42,5,12.0,0
106316,182,3,6.0,0
106317,229,1,2.0,0
106318,203,4,11.0,0
106319,453,3,7.0,1
106320,59,7,19.0,0
106321,26,9,15.0,0
106322,77,3,6.0,0
106323,65,9,23.0,0
106324,114,4,10.0,0
106325,64,4,7.0,0
106326,68,7,10.0,0
106327,75,1,1.0,0
106328,41,4,8.0,0
106329,94,7,17.0,0
106330,84,6,14.0,0
106331,237,2,5.0,0
106332,147,8,17.0,0
106333,36,3,8.0,0
106334,199,4,8.0,0
106335,246,9,14.0,0
106336,198,6,12.0,0
106337,185,3,4.0,0
106338,125,3,3.0,0
106339,29,7,17.0,0
106340,171,6,10.0,0
106341,55,7,15.0,0
106342,245,3,5.0,0
106344,291,4,13.0,1
106345,35,12,26.0,0
106346,178,2,2.0,0
106347,332,4,8.0,1
106348,102,5,8.0,0
106349,487,4,5.0,1
106350,52,4,6.0,0
106351,21,6,7.0,0
106352,279,7,11.0,0
106353,769,1,2.0,1
106354,118,4,5.0,0
106355,173,4,12.0,0
106356,214,8,17.0,0
106357,159,4,5.0,0
106358,457,3,5.0,1
106359,27,8,20.0,0
106360,5,5,8.0,0
106361,197,3,5.0,0
106362,112,4,6.0,0
106363,285,8,11.0,0
106364,539,2,5.0,1
106365,152,3,8.0,0
106366,7,5,6.0,0
106367,49,6,12.0,0
106368,325,5,8.0,1
106369,238,9,16.0,0
106370,230,5,6.0,0
106371,421,6,13.0,1
106372,172,4,6.0,0
106373,51,3,6.0,0
106374,86,6,8.0,0
106375,81,8,17.0,0
106376,658,2,4.0,1
106377,375,4,5.0,1
106378,45,6,12.0,0
106379,520,3,9.0,1
106380,153,6,14.0,0
106381,158,6,13.0,0
106382,237,5,8.0,0
106383,248,3,4.0,0
106384,515,4,7.0,1
106385,117,9,13.0,0
106386,119,7,10.0,0
106387,5,11,19.0,0
106388,151,5,10.0,0
106389,257,4,6.0,0
106390,89,6,15.0,0
106391,549,4,8.0,1
106392,376,4,5.0,1
106393,81,4,8.0,0
106394,64,5,10.0,0
106395,179,5,10.0,0
106396,58,6,13.0,0
106397,29,3,5.0,0
106398,56,7,18.0,0
106399,7,8,12.0,0
106400,112,4,8.0,0
106401,386,3,4.0,1
106402,125,4,6.0,0
106403,353,4,7.0,1
106404,652,1,2.0,1
106405,12,9,19.0,0
106406,119,4,12.0,0
106407,310,4,5.0,1
106408,173,4,11.0,0
106409,254,3,4.0,0
106410,307,3,6.0,1
106411,64,12,26.0,0
106412,17,7,10.0,0
106413,132,5,11.0,0
106414,105,3,8.0,0
106415,155,4,7.0,0
106416,37,6,15.0,0
106417,73,9,25.0,0
106418,116,6,12.0,0
106419,246,3,4.0,0
106420,354,4,10.0,1
106421,6,6,13.0,0
106422,780,3,5.0,1
106423,231,2,6.0,0
106424,457,5,14.0,1
106425,303,4,9.0,1
106426,206,7,11.0,0
106427,36,9,18.0,0
106428,43,6,12.0,0
106429,299,5,10.0,1
106430,201,6,12.0,0
106431,192,5,9.0,0
106432,61,6,8.0,0
106433,605,3,6.0,1
106434,163,5,10.0,0
106435,5,5,15.0,0
106436,124,10,20.0,0
106437,103,3,6.0,0
106438,416,4,7.0,1
106439,302,4,14.0,1
106440,301,6,13.0,1
106441,329,5,8.0,1
106442,270,4,7.0,0
106443,214,6,9.0,0
106444,469,3,7.0,1
106445,59,7,14.0,0
106446,11,7,12.0,0
106447,138,5,10.0,0
106448,318,6,16.0,1
106449,11,5,8.0,0
106450,123,9,19.0,0
106451,245,6,13.0,0
106452,109,3,4.0,0
106453,280,6,10.0,0
106454,81,6,11.0,0
106455,29,6,15.0,0
106456,284,7,16.0,0
106457,150,11,13.0,0
106458,362,6,7.0,1
106459,201,8,13.0,0
106460,382,3,3.0,1
106461,76,6,11.0,0
106462,19,7,9.0,0
106463,5,6,15.0,0
106464,194,5,7.0,0
106465,32,2,2.0,0
106466,305,5,11.0,1
106467,430,2,3.0,1
106468,49,4,4.0,0
106469,73,5,14.0,0
106470,6,4,10.0,0
106471,341,4,12.0,1
106472,180,6,9.0,0
106473,129,4,10.0,0
106474,12,3,6.0,0
106475,52,7,12.0,0
106476,212,2,5.0,0
106477,134,4,10.0,0
106478,138,8,13.0,0
106479,350,4,7.0,1
106480,228,5,9.0,0
106481,242,3,3.0,0
106482,174,2,2.0,0
106483,570,5,6.0,1
106484,95,7,15.0,0
106485,124,8,16.0,0
106486,40,4,6.0,0
106487,200,7,24.0,0
106488,61,7,12.0,0
106489,26,4,6.0,0
106490,31,4,10.0,0
106491,229,4,9.0,0
106492,178,6,10.0,0
106493,145,7,11.0,0
106494,100,2,2.0,0
106495,167,4,8.0,0
106496,35,6,14.0,0
106497,396,8,13.0,1
106498,194,4,6.0,0
106499,111,10,28.0,0
106500,345,5,7.0,1
106501,413,4,4.0,1
106502,76,7,15.0,0
106503,200,9,18.0,0
106504,341,3,5.0,1
106505,280,6,16.0,0
106506,68,5,11.0,0
106507,44,6,9.0,0
106508,623,3,6.0,1
106509,54,6,13.0,0
106510,320,6,14.0,1
106511,122,7,12.0,0
106512,67,4,8.0,0
106513,251,4,7.0,0
106514,66,4,11.0,0
106515,177,6,13.0,0
106516,237,5,8.0,0
106517,158,5,9.0,0
106518,34,8,9.0,0
106519,489,3,8.0,1
106520,29,5,16.0,0
106521,291,3,5.0,1
106522,35,6,11.0,0
106523,47,8,10.0,0
106524,7,4,5.0,0
106525,85,5,10.0,0
106526,39,4,5.0,0
106527,80,4,8.0,0
106528,234,4,4.0,0
106529,174,6,10.0,0
106530,475,4,9.0,1
106531,133,3,10.0,0
106532,100,4,6.0,0
106533,397,3,3.0,1
106534,69,5,8.0,0
106535,4,8,15.0,0
106536,456,4,9.0,1
106537,266,3,7.0,0
106538,245,4,8.0,0
106539,27,8,13.0,0
106540,262,6,10.0,0
106541,300,9,15.0,1
106542,214,4,5.0,0
106543,589,2,3.0,1
106544,677,3,7.0,1
106545,129,3,4.0,0
106546,408,3,4.0,1
106547,181,5,13.0,0
106548,209,6,15.0,0
106549,40,6,8.0,0
106550,56,7,10.0,0
106551,451,4,8.0,1
106552,145,3,5.0,0
106553,401,5,7.0,1
106554,15,4,9.0,0
106555,167,3,4.0,0
106556,84,5,10.0,0
106557,122,7,9.0,0
106558,144,10,20.0,0
106559,39,5,9.0,0
106560,192,9,16.0,0
106561,114,4,9.0,0
106562,556,4,4.0,1
106563,445,5,12.0,1
106564,11,4,5.0,0
106565,313,6,11.0,1
106566,165,8,19.0,0
106567,53,7,16.0,0
106568,178,5,11.0,0
106569,230,5,7.0,0
106570,197,5,12.0,0
106571,174,8,18.0,0
106572,69,8,15.0,0
106573,98,4,5.0,0
106574,229,3,5.0,0
106575,31,3,7.0,0
106576,151,4,9.0,0
106577,188,3,7.0,0
106578,44,4,8.0,0
106579,739,2,5.0,1
106580,109,6,11.0,0
106581,244,5,9.0,0
106582,52,5,10.0,0
106583,60,10,15.0,0
106584,245,2,4.0,0
106585,156,5,10.0,0
106586,44,3,6.0,0
106587,521,4,9.0,1
106588,194,5,11.0,0
106589,166,4,4.0,0
106590,58,7,14.0,0
106591,229,2,5.0,0
106592,369,4,4.0,1
106593,192,3,4.0,0
106594,146,4,10.0,0
106595,189,5,6.0,0
106596,283,8,15.0,0
106597,306,3,5.0,1
106598,339,3,5.0,1
106599,478,6,8.0,1
106600,200,6,11.0,0
106601,70,7,13.0,0
106602,312,3,3.0,1
106603,102,7,13.0,0
106604,321,7,15.0,1
106605,212,4,5.0,0
106606,44,9,14.0,0
106607,87,15,35.0,0
106608,63,6,8.0,0
106609,356,2,3.0,1
106610,72,3,6.0,0
106611,132,8,15.0,0
106612,225,5,11.0,0
106613,133,5,8.0,0
106614,19,5,10.0,0
106615,200,6,10.0,0
106616,232,6,11.0,0
106617,104,6,12.0,0
106618,192,9,12.0,0
106619,556,3,5.0,1
106620,231,1,2.0,0
106621,226,4,8.0,0
106622,84,6,11.0,0
106623,88,7,17.0,0
106624,168,3,5.0,0
106625,76,3,9.0,0
106626,45,5,10.0,0
106627,87,5,8.0,0
106628,144,5,10.0,0
106629,306,3,7.0,1
106630,119,6,10.0,0
106631,18,5,9.0,0
106632,29,8,17.0,0
106633,186,6,13.0,0
106634,101,7,10.0,0
106635,499,3,4.0,1
106636,523,5,12.0,1
106637,676,5,13.0,1
106638,94,4,8.0,0
106639,316,4,9.0,1
106640,220,4,7.0,0
106641,155,1,4.0,0
106642,517,3,3.0,1
106643,216,2,3.0,0
106644,164,4,5.0,0
106645,88,10,18.0,0
106646,262,3,6.0,0
106647,27,9,21.0,0
106648,65,5,5.0,0
106649,133,4,6.0,0
106650,9,5,9.0,0
106651,422,4,8.0,1
106652,228,3,6.0,0
106653,508,3,6.0,1
106654,162,5,10.0,0
106655,24,9,12.0,0
106656,333,5,11.0,1
106657,164,3,4.0,0
106658,189,6,14.0,0
106659,28,8,9.0,0
106660,54,4,5.0,0
106661,239,8,15.0,0
106662,547,3,4.0,1
106663,82,6,14.0,0
106664,795,1,1.0,1
106665,13,5,12.0,0
106666,212,3,7.0,0
106668,284,6,10.0,0
106669,44,5,11.0,0
106670,98,6,14.0,0
106671,424,5,13.0,1
106672,189,5,14.0,0
106673,226,3,6.0,0
106674,125,4,7.0,0
106675,224,3,9.0,0
106676,176,4,4.0,0
106677,323,3,5.0,1
106678,450,5,10.0,1
106679,192,4,7.0,0
106680,169,7,19.0,0
106681,6,8,10.0,0
106682,313,2,3.0,1
106683,131,4,7.0,0
106684,503,2,3.0,1
106685,52,8,14.0,0
106686,40,4,6.0,0
106687,28,7,10.0,0
106688,283,1,1.0,0
106689,692,1,5.0,1
106690,159,6,14.0,0
106691,247,6,12.0,0
106692,225,3,8.0,0
106693,7,5,10.0,0
106694,252,4,9.0,0
106695,208,4,4.0,0
106696,272,7,10.0,0
106697,24,3,6.0,0
106698,394,7,15.0,1
106699,77,8,14.0,0
106700,394,6,14.0,1
106701,192,10,17.0,0
106702,382,3,8.0,1
106703,1,5,13.0,0
106704,379,4,7.0,1
106705,261,2,5.0,0
106706,12,7,13.0,0
106707,632,3,7.0,1
106708,61,8,18.0,0
106709,42,5,9.0,0
106710,111,8,17.0,0
106711,47,6,11.0,0
106712,82,7,10.0,0
106713,93,3,9.0,0
106714,136,5,10.0,0
106715,330,2,7.0,1
106716,124,8,18.0,0
106717,118,7,17.0,0
106718,326,6,13.0,1
106719,707,3,6.0,1
106720,389,3,12.0,1
106721,100,4,9.0,0
106722,641,2,2.0,1
106723,224,5,12.0,0
106724,65,3,5.0,0
106725,34,4,6.0,0
106726,23,3,7.0,0
106727,548,4,6.0,1
106728,348,3,7.0,1
106729,3,1,1.0,0
106730,89,3,10.0,0
106731,353,6,17.0,1
106732,245,5,9.0,0
106733,81,9,15.0,0
106734,235,4,6.0,0
106735,77,3,7.0,0
106736,144,10,18.0,0
106737,107,6,11.0,0
106738,128,2,4.0,0
106739,13,5,13.0,0
106740,365,4,8.0,1
106741,166,7,13.0,0
106742,46,4,7.0,0
106743,611,5,10.0,1
106744,63,6,11.0,0
106745,101,5,9.0,0
106746,112,4,7.0,0
106747,370,2,5.0,1
106748,59,6,15.0,0
106749,108,3,5.0,0
106750,257,7,11.0,0
106751,164,2,4.0,0
106752,68,4,8.0,0
106753,6,7,15.0,0
106754,145,2,3.0,0
106755,213,3,11.0,0
106756,323,2,3.0,1
106757,412,6,10.0,1
106758,284,4,6.0,0
106759,187,6,10.0,0
106760,77,6,10.0,0
106761,757,1,2.0,1
106762,76,5,11.0,0
106763,112,6,11.0,0
106764,161,7,9.0,0
106765,314,7,12.0,1
106766,293,4,6.0,1
106767,533,3,6.0,1
106768,260,7,9.0,0
106769,11,8,13.0,0
106770,157,4,6.0,0
106771,82,6,12.0,0
106772,691,1,2.0,1
106773,51,4,8.0,0
106774,70,5,9.0,0
106775,286,6,10.0,0
106776,10,8,14.0,0
106777,73,5,10.0,0
106778,58,8,16.0,0
106779,140,4,12.0,0
106780,183,5,9.0,0
106781,695,2,3.0,1
106782,127,6,12.0,0
106783,221,6,14.0,0
106784,480,5,8.0,1
106785,358,4,8.0,1
106786,97,4,11.0,0
106787,291,4,6.0,1
106788,46,5,9.0,0
106789,331,4,9.0,1
106790,221,3,6.0,0
106791,187,5,9.0,0
106792,207,3,5.0,0
106793,194,7,9.0,0
106794,360,3,8.0,1
106795,116,6,11.0,0
106796,41,6,13.0,0
106797,538,2,3.0,1
106798,132,4,5.0,0
106799,340,4,8.0,1
106800,269,4,8.0,0
106801,228,6,11.0,0
106802,354,2,2.0,1
106803,571,3,5.0,1
106804,39,6,10.0,0
106805,303,6,11.0,1
106806,131,4,6.0,0
106807,220,3,6.0,0
106808,248,2,6.0,0
106809,3,10,19.0,0
106810,195,3,4.0,0
106811,101,10,17.0,0
106812,40,7,11.0,0
106813,179,3,7.0,0
106814,5,5,8.0,0
106815,137,8,11.0,0
106816,526,6,12.0,1
106817,237,5,9.0,0
106818,321,4,10.0,1
106819,92,8,15.0,0
106820,169,3,4.0,0
106821,87,6,9.0,0
106822,237,5,11.0,0
106823,152,4,9.0,0
106824,255,5,10.0,0
106825,49,7,14.0,0
106826,296,2,3.0,1
106827,152,4,8.0,0
106828,197,3,6.0,0
106829,87,6,11.0,0
106830,58,5,9.0,0
106831,198,3,4.0,0
106832,299,6,9.0,1
106833,11,7,19.0,0
106834,391,4,6.0,1
106835,243,3,4.0,0
106836,49,4,8.0,0
106837,186,5,5.0,0
106838,7,4,8.0,0
106839,213,8,15.0,0
106840,44,4,4.0,0
106841,443,3,9.0,1
106842,123,7,17.0,0
106843,726,1,3.0,1
106844,44,9,15.0,0
106845,185,5,7.0,0
106846,39,7,13.0,0
106847,105,2,2.0,0
106848,22,4,7.0,0
106849,2,3,3.0,0
106850,108,8,15.0,0
106851,101,5,7.0,0
106852,237,5,5.0,0
106853,33,6,12.0,0
106854,53,7,11.0,0
106855,1,4,12.0,0
106856,184,4,9.0,0
106857,33,7,14.0,0
106858,488,3,8.0,1
106859,165,4,11.0,0
106860,157,10,26.0,0
106861,212,4,4.0,0
106862,69,5,13.0,0
106863,169,4,8.0,0
106864,96,8,9.0,0
106865,352,2,5.0,1
106866,333,4,7.0,1
106867,6,6,12.0,0
106868,115,8,12.0,0
106869,450,4,9.0,1
106870,163,1,1.0,0
106871,27,5,9.0,0
106872,61,4,5.0,0
106873,318,2,6.0,1
106874,332,6,10.0,1
106875,308,3,5.0,1
106876,82,4,7.0,0
106877,31,6,11.0,0
106878,404,3,8.0,1
106879,305,4,7.0,1
106880,116,3,5.0,0
106881,333,6,11.0,1
106882,39,4,6.0,0
106883,306,3,5.0,1
106884,249,3,8.0,0
106885,131,4,7.0,0
106886,354,3,7.0,1
106887,3,1,2.0,0
106888,251,3,6.0,0
106889,24,4,6.0,0
106890,60,4,6.0,0
106891,782,2,3.0,1
106892,546,2,2.0,1
106893,134,1,1.0,0
106894,539,5,6.0,1
106895,65,8,13.0,0
106896,312,1,3.0,1
106897,310,5,7.0,1
106898,335,4,7.0,1
106899,146,8,19.0,0
106900,342,2,6.0,1
106901,3,7,12.0,0
106902,320,6,10.0,1
106903,312,5,18.0,1
106904,325,6,13.0,1
106905,101,6,13.0,0
106906,108,3,7.0,0
106907,505,3,7.0,1
106908,24,6,11.0,0
106909,27,9,17.0,0
106910,52,5,13.0,0
106911,427,4,6.0,1
106912,280,3,6.0,0
106913,99,4,6.0,0
106914,16,2,6.0,0
106915,117,3,3.0,0
106916,30,6,16.0,0
106917,72,4,6.0,0
106918,470,6,7.0,1
106919,189,6,9.0,0
106920,243,5,8.0,0
106921,82,6,14.0,0
106922,176,9,14.0,0
106923,161,5,10.0,0
106924,164,2,2.0,0
106925,272,6,12.0,0
106926,424,3,4.0,1
106927,323,4,7.0,1
106928,445,4,11.0,1
106929,513,3,6.0,1
106930,270,9,17.0,0
106931,214,7,12.0,0
106932,33,4,8.0,0
106933,80,8,12.0,0
106935,37,5,6.0,0
106936,42,9,15.0,0
106937,42,5,9.0,0
106938,307,3,4.0,1
106939,170,7,10.0,0
106940,139,3,6.0,0
106941,90,8,21.0,0
106942,262,6,8.0,0
106943,293,3,10.0,1
106944,300,2,2.0,1
106945,133,2,3.0,0
106946,279,5,6.0,0
106947,160,3,6.0,0
106948,75,10,17.0,0
106949,169,3,7.0,0
106950,132,5,9.0,0
106951,295,5,7.0,1
106952,267,5,12.0,0
106953,279,6,14.0,0
106954,211,4,9.0,0
106955,272,4,6.0,0
106956,104,4,4.0,0
106957,156,8,14.0,0
106958,109,3,4.0,0
106959,228,4,10.0,0
106960,3,5,12.0,0
106961,45,4,7.0,0
106962,37,5,13.0,0
106963,72,4,9.0,0
106964,47,6,11.0,0
106965,105,4,10.0,0
106966,753,1,1.0,1
106967,156,5,10.0,0
106968,567,4,5.0,1
106969,51,3,4.0,0
106970,256,8,18.0,0
106971,221,4,4.0,0
106972,170,6,10.0,0
106973,29,5,9.0,0
106974,234,3,5.0,0
106975,607,3,9.0,1
106976,161,4,10.0,0
106977,15,7,19.0,0
106978,228,4,9.0,0
106979,60,6,11.0,0
106980,30,2,5.0,0
106981,264,1,3.0,0
106982,23,2,4.0,0
106983,180,9,19.0,0
106984,35,2,4.0,0
106985,190,7,14.0,0
106986,163,4,8.0,0
106987,239,8,16.0,0
106988,207,6,7.0,0
106989,115,8,14.0,0
106990,621,2,3.0,1
106991,376,4,5.0,1
106992,308,6,10.0,1
106993,175,3,5.0,0
106994,143,5,8.0,0
106995,59,7,8.0,0
106996,48,5,14.0,0
106997,150,7,15.0,0
106998,8,4,7.0,0
106999,8,6,14.0,0
107000,121,11,20.0,0
107001,194,6,16.0,0
107002,351,1,1.0,1
107003,50,6,10.0,0
107004,18,4,9.0,0
107005,192,5,8.0,0
107006,38,2,4.0,0
107007,119,5,17.0,0
107008,61,7,10.0,0
107009,66,12,20.0,0
107010,455,1,1.0,1
107011,236,5,7.0,0
107012,149,3,5.0,0
107013,276,8,9.0,0
107014,308,2,5.0,1
107015,233,4,8.0,0
107016,118,6,13.0,0
107017,142,7,12.0,0
107018,35,3,6.0,0
107019,82,5,14.0,0
107020,234,5,11.0,0
107021,496,4,8.0,1
107022,172,2,3.0,0
107023,141,2,6.0,0
107024,198,3,4.0,0
107025,245,3,5.0,0
107026,20,6,14.0,0
107027,191,5,12.0,0
107028,1,10,22.0,0
107029,156,9,19.0,0
107030,203,10,22.0,0
107031,230,2,3.0,0
107032,151,5,12.0,0
107033,423,4,6.0,1
107034,1,8,12.0,0
107035,288,6,12.0,1
107036,38,7,10.0,0
107037,229,10,19.0,0
107038,158,6,8.0,0
107039,39,7,20.0,0
107040,109,7,18.0,0
107041,22,9,15.0,0
107042,209,4,8.0,0
107043,4,7,13.0,0
107044,297,7,13.0,1
107045,211,5,11.0,0
107046,439,2,4.0,1
107047,7,8,13.0,0
107048,239,6,11.0,0
107049,40,5,9.0,0
107050,5,5,12.0,0
107051,123,3,3.0,0
107052,175,4,5.0,0
107053,286,5,9.0,0
107054,315,4,7.0,1
107055,20,9,16.0,0
107056,33,7,9.0,0
107057,37,2,4.0,0
107058,131,3,6.0,0
107059,45,6,14.0,0
107060,473,3,3.0,1
107061,306,3,3.0,1
107062,23,7,15.0,0
107063,123,9,18.0,0
107064,66,4,10.0,0
107065,196,5,12.0,0
107066,303,4,7.0,1
107067,5,8,15.0,0
107068,303,5,8.0,1
107069,2,6,16.0,0
107070,160,5,11.0,0
107071,83,3,4.0,0
107072,1,3,10.0,0
107073,124,5,10.0,0
107074,289,5,7.0,1
107075,269,4,4.0,0
107076,75,11,19.0,0
107077,44,6,9.0,0
107078,190,6,13.0,0
107079,25,3,6.0,0
107080,94,3,7.0,0
107081,218,7,10.0,0
107082,178,3,4.0,0
107083,25,3,8.0,0
107084,441,5,7.0,1
107085,202,6,11.0,0
107086,548,3,3.0,1
107087,232,5,7.0,0
107088,353,2,2.0,1
107089,599,2,2.0,1
107090,34,6,17.0,0
107092,177,7,14.0,0
107093,201,4,6.0,0
107094,47,6,9.0,0
107095,55,9,17.0,0
107096,326,7,16.0,1
107097,44,6,19.0,0
107098,75,2,6.0,0
107099,250,6,13.0,0
